Situation code,ACK  code,Situation code name,Situation Description,Text,Notes,RecordCode,Filename,Probability,SUBSET Code
,,,  ,"Дохни, сволочь!",,artillery3-16-2,artillery3-16-2.wav,50.0,
,,,  ,Давим их давим!,,artillery3-16-3,artillery3-16-3.wav,50.0,
,,,  ,А!!! Кто следующий?,в ярости!,artillery3-16-4,artillery3-16-4.wav,50.0,
,,,  ,Я их всех поубиваю!,страшно рычит,artillery3-16-5,artillery3-16-5.wav,50.0,
17,artillery3-17,ACK_BUILDING_FINISHED,Боевая единица закончила окапывание или закончила строительные работы,Мы не саперы! Зарылись на славу! Ха! Ха! Ха!,,artillery3-17-1,artillery3-17-1.wav,50.0,
,,,  ,Все. Окопались.,,artillery3-17-2,artillery3-17-2.wav,50.0,
18,artillery3-18,DIED,Боевая единица погибла. Последние слова. ,Ааа. Вот досада…(кашляет). ,,artillery3-18-1,artillery3-18-1.wav,50.0,
,,,  ,Да что б вас! Сволочи!,,artillery3-18-2,artillery3-18-2.wav,50.0,
,,,  ,О-о-о…,,artillery3-18-3,artillery3-18-3.wav,50.0,
,,,  ,о-а-а…все…,последние слова,artillery3-18-4,artillery3-18-4.wav,50.0,
,,,  ,почему..я?,,artillery3-18-5,artillery3-18-5.wav,50.0,
,,,,(крик),,artillery3-18-6,artillery3-18-6.wav,50.0,
,,,,(крик),,artillery3-18-7,artillery3-18-7.wav,50.0,
,,,,(крик),,artillery3-18-8,artillery3-18-8.wav,50.0,
,,,,(крик),,artillery3-18-9,artillery3-18-9.wav,50.0,
,,,,(крик),,artillery3-18-10,artillery3-18-10.wav,50.0,
19,artillery3-19,ACK_MOVE_END,Боевая единица закончила длительное перемещение вне поля зрения игрока. ,Прибыли в точку назначения!,,artillery3-19-1,artillery3-19-1.wav,50.0,
,,,  ,"Перегруппировка завершена, мы на месте.",,artillery3-19-2,artillery3-19-2.wav,50.0,
20,artillery3-20,ACK_UNDER_ATTACK,Боевая единица подверглась нападению. ,Ложиись! Нас атакуют!,,artillery3-20-1,artillery3-20-1.wav,50.0,
,,,  ,По нам стреляют! Что? Не слышу!,,artillery3-20-2,artillery3-20-2.wav,50.0,
,,,  ,Гады открыли огонь!,,artillery3-20-3,artillery3-20-3.wav,50.0,
21,artillery3-21,ACK_ENEMY_FOUND,Боевая единица обнаружила врага,Вижу противника! Готооовсь!,,artillery3-21-1,artillery3-21-1.wav,50.0,
,,,  ,"А вон, ползут… хари немытые.",,artillery3-21-2,artillery3-21-2.wav,50.0,
22,artillery3-22,ACK_ORDER_FINISHED,Боевая единица закончила выполнение приказа,Вот так! Все готово!,,artillery3-22-1,artillery3-22-1.wav,50.0,
,,,  ,Приказ выполнен!,,artillery3-22-2,artillery3-22-2.wav,50.0,
23,artillery3-23,ACK_REINFORCEMENT_ARRIVED,Боевая единица докладывает о прибытии в составе подкрепления,Вот мы и прибыли! Готовы драться!,,artillery3-23-1,artillery3-23-1.wav,50.0,
,,,  ,Артиллерия лишней не бывает!,,artillery3-23-2,artillery3-23-2.wav,50.0,
32,artillery3-33,ACK_BEING_ATTACKED_BY_AVIATION,Боевая единица заметила вражеские самолеты,Что это за шум? Самолеты! ,,artillery3-33-1,artillery3-33-1.wav,50.0,
,,,  ,Внимание! Воздух!,,artillery3-33-2,artillery3-33-2.wav,50.0,
1,artillery4-1,ACK_POSITIVE,Согласие. Боевая единица подчиняется некоторому приказу.,Начинаем выполнение приказа!,,artillery4-1-1,artillery4-1-1.wav,50.0,
,,,  ,"Товарищ командир, есть!",,artillery4-1-2,artillery4-1-2.wav,50.0,
,,,  ,"Командир, понятно!",,artillery4-1-3,artillery4-1-3.wav,50.0,
,,,  ,"Орудие ПВО, приказ выполняется!",,artillery4-1-4,artillery4-1-4.wav,50.0,
,,,  ,Как по нотам!,,artillery4-1-5,artillery4-1-5.wav,50.0,
,,,  ,"Сейчас, сейчас выполним!",,artillery4-1-6,artillery4-1-6.wav,50.0,
,,,  ,"Судя по расчетам, скоро выполним!",,artillery4-1-7,artillery4-1-7.wav,50.0,
2,artillery4-2,ACK_NEGATIVE,Несогласие. Боевая единица не может выполнить некоторый приказ.,"Командир, мы не можем!",,artillery4-2-1,artillery4-2-1.wav,50.0,
,,,  ,Расчет ПВО не сможет выполнить приказ!,,artillery4-2-2,artillery4-2-2.wav,50.0,
,,,  ,"Нам на лекции говорили, что так не выйдет.",,artillery4-2-3,artillery4-2-3.wav,50.0,
,,,  ,Но... но это невыполнимо!,(неуверенно),artillery4-2-4,artillery4-2-4.wav,50.0,
3,artillery4-3,ACK_SELECTED,Реакция боевой единицы на выбор ее игроком.,"ПВО, ПВО!",,artillery4-3-1,artillery4-3-1.wav,50.0,
,,,  ,Это воздушная оборона!,,artillery4-3-2,artillery4-3-2.wav,50.0,
,,,  ,Расчет орудия ПВО слушает!,,artillery4-3-3,artillery4-3-3.wav,50.0,
,,,  ,"Это мы, пво-шники!",,artillery4-3-4,artillery4-3-4.wav,50.0,
,,,  ,Мы вас прикроем!,,artillery4-3-5,artillery4-3-5.wav,50.0,
,,,  ,Батарея ПВО!,,artillery4-3-6,artillery4-3-6.wav,50.0,
,,,  ,Расчет!,,artillery4-3-7,artillery4-3-7.wav,50.0,
,,,  ,Командир ПВО!,,artillery4-3-8,artillery4-3-8.wav,50.0,
,,,  ,ПВО докладывает!,,artillery4-3-9,artillery4-3-9.wav,50.0,
4,artillery4-4,ACK_INVALID_TARGET,"Боевая единица не может навестись на некоторую цель, по причинам не указазанным в остальных фразах. ",А... четче обозначьте цель!,,artillery4-4-1,artillery4-4-1.wav,50.0,
,,,  ,"Судя по учебникам, это не наша цель.",,artillery4-4-2,artillery4-4-2.wav,50.0,
5,artillery4-5,ACK_DONT_SEE_THE_ENEMY,Боевая единица не видит цель и отказывается стрелять по ней.,Что-то я никого не вижу!,,artillery4-5-1,artillery4-5-1.wav,50.0,
,,,  ,Цель не обнаружена!,,artillery4-5-2,artillery4-5-2.wav,50.0,
6,artillery4-6,ACK_NOT_IN_ATTACK_ANGLE,Цель вне горизонталного сектора обстрела. Боевая цель не может повернуться в нужном направлении.,"Вне сектора обстрела, командир.",,artillery4-6-1,artillery4-6-1.wav,50.0,
,,,  ,"Где, сзади? Развернуться?",,artillery4-6-2,artillery4-6-2.wav,50.0,
7,artillery4-7,ACK_NOT_IN_FIRE_RANGE,Цель слишком далеко или слишком близко. Боевая единица отказывается атаковать. ,Ну так на таком расстоянии стрелять невозможно.,,artillery4-7-1,artillery4-7-1.wav,50.0,
,,,  ,"Командир, дистанция неподходящая.",,artillery4-7-2,artillery4-7-2.wav,50.0,
,,,  ,"Наводим... нет, не на такой дистанции.",,artillery4-7-3,artillery4-7-3.wav,50.0,
,,,  ,Все дело в расстоянии.,,artillery4-7-4,artillery4-7-4.wav,50.0,
8,artillery4-8,ACK_NO_AMMO,Отказ атаковать - закончились боеприпасы. ,"Ну, мы сидим без снарядов.",,artillery4-8-1,artillery4-8-1.wav,50.0,
,,,  ,"На лекции говорили, что без боезапаса стрелять нельзя.",,artillery4-8-2,artillery4-8-2.wav,5.0,
,,,  ,"Командир, а я уверен, что боезапас кончился.",,artillery4-8-3,artillery4-8-3.wav,50.0,
,,,  ,"А нельзя боеприпасов подвезти, командир?",,artillery4-8-4,artillery4-8-4.wav,50.0,
,,,  ,Но ведь нам заряжать нечего.,,artillery4-8-5,artillery4-8-5.wav,50.0,
,,,  ,Без боезапаса можем только отойти.,,artillery4-8-6,artillery4-8-6.wav,50.0,
9,artillery4-9,ACK_CANNOT_PIERCE,Боевая единица не может в принципе пробить защиту цели и отказывается стрелять так как это бесполезно. ,"Лучше бомбами, иначе не пробьет.",,artillery4-9-1,artillery4-9-1.wav,50.0,
,,,  ,У нас калибр маловат.,,artillery4-9-2,artillery4-9-2.wav,50.0,
,,,  ,Это невозможно пробить даже в теории.,,artillery4-9-3,artillery4-9-3.wav,50.0,
10,artillery4-10,ACK_BORED_ATTACK,Периодичекие фразы во ходе атаки. ,Решети!,,artillery4-10-1,artillery4-10-1.wav,50.0,
,,,  ,"В крошево их, в крошево!",,artillery4-10-2,artillery4-10-2.wav,50.0,
,,,  ,"Быстрее, быстрее наводись!",,artillery4-10-3,artillery4-10-3.wav,50.0,
,,,  ,Бери круче по траектории!,,artillery4-10-4,artillery4-10-4.wav,50.0,
11,artillery4-11,ACK_CANNOT_MOVE_TRACK_DAMAGED,"Колесо или гусеница повреждены, боевая единица отказывается двигаться или атаковать. ","Похоже, нам нужен ремонт.",,artillery4-11-1,artillery4-11-1.wav,50.0,
,,,  ,Классический случай поломки колеса.,,artillery4-11-2,artillery4-11-2.wav,50.0,
,,,  ,Покатались - и будет! На ремонт!,,artillery4-11-3,artillery4-11-3.wav,50.0,
12,artillery4-12,ACK_BORED_LOW_AMMO,У боевой единицы боеприпасы подходят к концу. ,По расчетам скоро мы будем без снарядов.,,artillery4-12-1,artillery4-12-1.wav,50.0,
,,,  ,Следующий ящик... Последний?,,artillery4-12-2,artillery4-12-2.wav,50.0,
,,,  ,Везите боеприпасы для ПВО!,,artillery4-12-3,artillery4-12-3.wav,50.0,
13,artillery4-13,ACK_BORED_IDLE,Боевая единица ничем не занята и скучает. Нет действия в течение долгого времени. ,Как-то все это не похоже на учебку...,,artillery4-13-1,artillery4-13-1.wav,50.0,
,,,  ,Тишина-то какая!,,artillery4-13-2,artillery4-13-2.wav,50.0,
,,,  ,"Судя по затишью, скоро начнется...",,artillery4-13-3,artillery4-13-3.wav,50.0,
,,,  ,Ну вот точно скоро начнется...,,artillery4-13-4,artillery4-13-4.wav,50.0,
14,artillery4-14,ACK_BORED_LOW_HIT_POINTS,Убоевой единицы осталось мало здоровья или прочности. ,Мне сейчас орудие расколошматят!,,artillery4-14-1,artillery4-14-1.wav,50.0,
,,,  ,"Командир, нас накрывают!",,artillery4-14-2,artillery4-14-2.wav,50.0,
,,,  ,Можем и не отбиться!,,artillery4-14-3,artillery4-14-3.wav,50.0,
15,artillery4-15,ACK_SELECTION_TO_MUCH,Боевая единица была многократно выбрана подряд. ,"Билет номер 25, ведение огня по воздушной цели... Ой!",,artillery4-15-1,artillery4-15-1.wav,50.0,
,,,  ,"Тс-с! Кажется, ползет кто-то...",,artillery4-15-2,artillery4-15-2.wav,50.0,
,,,  ,Кто это тут раскашлялся?,,artillery4-15-3,artillery4-15-3.wav,50.0,
16,artillery4-16,ACK_KILLED_ENEMY,Боевая единица уничожила врага. ,Как по учебнику!,,artillery4-16-1,artillery4-16-1.wav,50.0,
,,,  ,На полигоне так же было!,,artillery4-16-2,artillery4-16-2.wav,50.0,
